Epoch end timestamp,Packets processed this epoch,Total packets processed
1723438810, 1506490, 1506490
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3888
("", "150.124.181.229", 0, 0, 0, 0, 0),576
("", "203.193.121.80", 0, 0, 0, 0, 0),539
("", "203.193.115.144", 0, 0, 0, 0, 0),488
("", "150.124.156.12", 0, 0, 0, 0, 0),429
("", "131.98.137.48", 0, 0, 0, 0, 0),281
("", "202.215.83.244", 0, 0, 0, 0, 0),115
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439220, 1446113, 61779937
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4290
("", "150.124.156.14", 0, 0, 0, 0, 0),607
("", "150.124.181.229", 0, 0, 0, 0, 0),519
("", "203.193.121.80", 0, 0, 0, 0, 0),472
("", "203.193.115.144", 0, 0, 0, 0, 0),441
("", "131.98.137.48", 0, 0, 0, 0, 0),291
("", "150.124.112.108", 0, 0, 0, 0, 0),220
("", "131.99.80.24", 0, 0, 0, 0, 0),144
("", "202.215.83.244", 0, 0, 0, 0, 0),114
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439230, 1512002, 63291939
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4230
("", "150.124.156.14", 0, 0, 0, 0, 0),619
("", "150.124.181.229", 0, 0, 0, 0, 0),569
("", "203.193.121.80", 0, 0, 0, 0, 0),501
("", "203.193.115.144", 0, 0, 0, 0, 0),460
("", "131.98.137.48", 0, 0, 0, 0, 0),284
("", "202.215.86.233", 0, 0, 0, 0, 0),192
("", "202.215.83.244", 0, 0, 0, 0, 0),109
("", "131.99.80.24", 0, 0, 0, 0, 0),103
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439240, 1554842, 64846781
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),4524
("", "150.124.181.229", 0, 0, 0, 0, 0),574
("", "203.193.121.80", 0, 0, 0, 0, 0),504
("", "203.193.115.144", 0, 0, 0, 0, 0),439
("", "163.19.46.47", 0, 0, 0, 0, 0),303
("", "131.98.137.48", 0, 0, 0, 0, 0),217
("", "202.215.83.244", 0, 0, 0, 0, 0),104
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439250, 1524225, 66371006
Flow key,Count
("", "202.21.43.188", 0, 0, 0, 0, 0),3838
("", "150.124.156.14", 0, 0, 0, 0, 0),631
("", "150.124.181.229", 0, 0, 0, 0, 0),613
("", "203.193.121.80", 0, 0, 0, 0, 0),539
("", "203.193.115.144", 0, 0, 0, 0, 0),479
("", "131.98.137.48", 0, 0, 0, 0, 0),281
("", "131.99.80.24", 0, 0, 0, 0, 0),133
Epoch end timestamp,Packets processed this epoch,Total packets processed
1723439260, 1556014, 67927020
Flow key,Count
